 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,275,255,0,255,255,255,693.944,32.355,693.944,32.355,62.770,684.000,23.000,21,18,20.863,16.783,31.694,0.877,22.472,70125,255,NaN,NaN,100,70125,686,41,32.276,17.889,1.243,0.804,0.934,694,23,4.381,1.256,0.897,0.728,3,294.500,63.880,20.923,0.830,0.549,6.898,0.902,0.936,9.186
2,880,255,0,255,255,255,788.328,45.705,788.328,45.705,117.054,771.000,26.000,34,38,36.303,30.864,57.382,0.807,39.825,224400,255,NaN,NaN,100,224400,781,64,61.504,33.684,1.176,0.850,0.917,789,26,7.518,1.182,0.922,0.681,4,959.500,115.305,29.263,0.986,0.972,9.794,0.894,0.957,9.252
3,752,255,0,255,255,255,623.605,40.900,623.605,40.900,108.083,607.000,27.000,34,29,33.870,28.269,1.535,0.809,36.620,191760,255,NaN,NaN,100,191760,609,29,145.008,28.823,1.198,0.835,0.932,623,27,6.958,1.271,0.914,0.763,4,807.000,105.746,27.021,0.985,0.970,9.777,0.897,0.927,9.119
4,333,255,0,255,255,255,673.749,38.077,673.749,38.077,70.770,663.000,28.000,22,21,23.298,18.199,31.534,0.836,25.612,84915,255,NaN,NaN,100,84915,663,45,38.660,18.843,1.280,0.781,0.915,673,28,4.705,1.359,0.884,0.721,4,364.000,71.019,17.692,0.970,0.936,9.529,0.876,0.889,8.823
5,418,255,0,255,255,255,728.069,39.242,728.069,39.242,77.012,717.000,28.000,24,23,24.178,22.012,173.281,0.886,26.926,106590,255,NaN,NaN,100,106590,717,32,148.671,22.136,1.098,0.910,0.943,726,28,5.428,1.216,0.954,0.757,4,443.500,78.392,19.253,0.942,0.872,9.070,0.915,0.957,9.361
6,138,255,0,255,255,255,601.377,34.522,601.377,34.522,46.385,594.000,29.000,15,12,15.467,11.360,9.123,0.806,16.643,35190,255,NaN,NaN,100,35190,594,38,32.735,12.000,1.361,0.735,0.902,601,29,2.975,1.387,0.857,0.767,2,153.000,46.044,23.192,NaN,NaN,NaN,NaN,NaN,NaN
7,734,255,0,255,255,255,840.952,45.733,840.952,45.733,107.983,824.000,30.000,34,32,35.866,26.057,41.497,0.791,39.408,187170,255,NaN,NaN,100,187170,826,58,35.707,28.532,1.376,0.726,0.922,839,30,6.797,1.381,0.852,0.675,4,796.500,105.055,26.996,0.996,0.993,9.946,0.862,0.867,8.647
8,193,255,0,255,255,255,708.500,39.008,708.500,39.008,53.456,699.000,31.000,17,15,17.986,13.663,32.184,0.849,20.248,49215,255,NaN,NaN,100,49215,699,43,32.905,15.000,1.316,0.760,0.923,706,31,3.610,1.350,0.872,0.757,4,209.000,53.814,13.364,0.962,0.919,9.407,0.870,0.882,8.759
9,586,255,0,255,255,255,756.887,43.578,756.887,43.578,93.497,741.000,31.000,31,26,30.641,24.350,170.614,0.842,32.757,149430,255,NaN,NaN,100,149430,742,36,148.736,25.811,1.258,0.795,0.936,755,31,6.268,1.269,0.891,0.727,4,626.000,93.135,23.374,0.966,0.927,9.465,0.901,0.932,9.162
10,365,255,0,255,255,255,650.859,42.322,650.859,42.322,72.527,640.000,32.000,22,21,23.273,19.969,34.462,0.872,26.627,93075,255,NaN,NaN,100,93075,640,50,34.287,21.000,1.165,0.858,0.941,648,32,5.033,1.268,0.926,0.790,4,388.000,73.323,18.132,0.949,0.890,9.194,0.894,0.922,9.081
