 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
1,1414,255,0,255,255,255,585.831,25.300,585.831,25.300,151.782,562.000,5.000,45,45,44.929,40.071,119.485,0.771,50.804,360570,255,NaN,NaN,100,360570,563,10,143.807,40.696,1.121,0.892,0.917,585,5,9.316,1.248,0.944,0.698,2,1542.000,146.173,75.891,NaN,NaN,NaN,NaN,NaN,NaN
2,277,255,0,255,255,255,762.287,15.110,762.287,15.110,68.527,749.000,7.000,26,15,26.893,13.115,167.230,0.741,27.313,70635,255,NaN,NaN,100,70635,750,10,156.251,13.825,2.051,0.488,0.916,753,7,4.042,1.976,0.698,0.710,3,302.500,64.742,22.842,0.903,0.774,8.386,0.743,0.608,6.752
3,830,255,0,255,255,255,677.119,24.443,677.119,24.443,111.154,658.000,10.000,38,29,36.904,28.636,17.586,0.844,38.833,211650,255,NaN,NaN,100,211650,659,33,34.509,29.000,1.289,0.776,0.947,668,10,7.467,1.339,0.881,0.753,2,876.000,110.174,55.577,NaN,NaN,NaN,NaN,NaN,NaN
4,483,255,0,255,255,255,740.428,24.862,740.428,24.862,84.426,726.000,14.000,29,22,26.598,23.121,7.870,0.852,29.614,123165,255,NaN,NaN,100,123165,726,28,11.689,22.000,1.150,0.869,0.940,732,14,5.721,1.346,0.932,0.757,4,514.000,84.393,21.107,0.960,0.916,9.381,0.887,0.897,8.923
5,368,255,0,255,255,255,790.329,23.182,790.329,23.182,78.426,776.000,15.000,29,18,27.233,17.205,171.944,0.752,30.083,93840,255,NaN,NaN,100,93840,776,15,164.578,17.817,1.583,0.632,0.904,776,15,4.692,1.688,0.795,0.705,4,407.000,75.097,19.607,0.978,0.957,9.676,0.794,0.728,7.607
6,607,255,0,255,255,255,618.902,34.133,618.902,34.133,94.184,604.000,22.000,29,26,29.940,25.813,3.161,0.860,31.828,154785,255,NaN,NaN,100,154785,608,23,136.273,25.540,1.160,0.862,0.943,621,22,6.445,1.246,0.929,0.805,3,643.500,94.428,31.395,0.839,0.578,7.081,0.912,0.947,9.291
7,623,255,0,255,255,255,767.230,34.203,767.230,34.203,97.740,751.000,22.000,33,26,31.059,25.539,177.004,0.820,33.242,158865,255,NaN,NaN,100,158865,751,36,6.911,26.000,1.216,0.822,0.921,756,22,6.374,1.279,0.907,0.726,6,676.500,96.819,16.290,0.948,0.904,9.258,0.893,0.925,9.094
8,296,255,0,255,255,255,806.547,34.828,806.547,34.828,66.669,796.000,23.000,21,22,21.399,17.612,66.865,0.837,22.847,75480,255,NaN,NaN,100,75480,799,44,66.801,18.522,1.215,0.823,0.912,806,23,4.440,1.234,0.907,0.641,4,324.500,67.055,16.667,0.969,0.934,9.516,0.898,0.948,9.225
9,660,255,0,255,255,255,701.288,43.058,701.288,43.058,100.225,686.000,27.000,30,33,30.487,27.564,98.604,0.826,33.734,168300,255,NaN,NaN,100,168300,697,27,101.976,28.652,1.106,0.904,0.921,697,27,6.585,1.177,0.951,0.667,5,716.500,99.640,20.045,0.977,0.955,9.656,0.906,0.971,9.384
10,287,255,0,255,255,255,722.943,39.699,722.943,39.699,64.284,715.000,29.000,17,21,21.547,16.959,90.584,0.873,22.472,73185,255,NaN,NaN,100,73185,721,29,110.854,17.000,1.271,0.787,0.938,721,29,4.465,1.322,0.887,0.804,4,306.000,65.116,16.071,0.949,0.889,9.187,0.892,0.909,9.005
11,1395,255,0,255,255,255,826.917,61.309,826.917,61.309,169.924,811.000,29.000,32,63,64.141,27.692,93.532,0.607,63.198,355725,255,NaN,NaN,100,355725,828,29,94.538,31.976,2.316,0.432,0.855,828,29,8.210,1.976,0.657,0.692,5,1631.000,150.332,33.985,0.807,0.702,7.543,0.709,0.575,6.418
12,223,255,0,255,255,255,789.222,41.904,789.222,41.904,55.941,780.000,34.000,18,17,17.415,16.304,19.071,0.895,18.682,56865,255,NaN,NaN,100,56865,780,45,15.524,16.971,1.068,0.936,0.927,785,34,3.986,1.101,0.968,0.729,5,240.500,57.728,11.188,0.983,0.965,9.736,0.908,0.957,9.327
13,610,255,0,255,255,255,744.630,49.320,744.630,49.320,95.841,730.000,36.000,30,26,30.690,25.308,156.629,0.835,33.971,155550,255,NaN,NaN,100,155550,733,37,132.614,26.000,1.213,0.825,0.929,745,36,6.365,1.307,0.908,0.782,6,656.500,95.377,15.973,0.958,0.920,9.389,0.890,0.913,9.018
14,484,255,0,255,255,255,674.302,48.806,674.302,48.806,87.012,660.000,38.000,29,23,28.840,21.368,172.649,0.803,30.529,123420,255,NaN,NaN,100,123420,663,38,148.392,22.450,1.350,0.741,0.924,663,38,5.562,1.360,0.861,0.726,4,524.000,85.210,21.753,0.989,0.977,9.830,0.875,0.884,8.797
15,728,255,0,255,255,255,598.845,59.375,598.845,59.375,106.811,583.000,41.000,31,35,34.293,27.029,52.538,0.802,37.000,185640,255,NaN,NaN,100,185640,593,76,71.075,28.891,1.269,0.788,0.911,604,41,6.816,1.281,0.888,0.671,5,799.000,105.220,21.362,0.962,0.927,9.444,0.885,0.920,9.024
16,626,255,0,255,255,255,872.220,57.946,872.220,57.946,97.740,859.000,41.000,28,32,33.579,23.736,121.248,0.823,36.235,159630,255,NaN,NaN,100,159630,860,45,129.401,25.351,1.415,0.707,0.932,867,41,6.405,1.429,0.841,0.699,3,672.000,96.496,32.580,0.857,0.638,7.474,0.862,0.853,8.574
17,451,255,0,255,255,255,848.467,53.631,848.467,53.631,79.113,837.000,42.000,22,24,24.990,22.978,99.945,0.906,27.803,115005,255,NaN,NaN,100,115005,841,42,127.694,22.000,1.088,0.920,0.961,841,42,5.701,1.264,0.959,0.854,3,469.500,80.657,26.371,0.817,0.502,6.597,0.914,0.940,9.267
18,521,255,0,255,255,255,802.423,57.688,802.423,57.688,87.598,788.000,45.000,28,24,27.884,23.790,176.032,0.853,30.083,132855,255,NaN,NaN,100,132855,788,52,158.552,24.000,1.172,0.853,0.933,799,45,5.948,1.253,0.924,0.775,5,558.500,87.970,17.520,0.993,0.987,9.899,0.905,0.942,9.235
19,753,255,0,255,255,255,627.123,62.116,627.123,62.116,106.669,612.000,46.000,31,32,32.146,29.825,120.784,0.832,36.797,192015,255,NaN,NaN,100,192015,615,49,132.797,29.921,1.078,0.928,0.931,627,46,7.059,1.230,0.963,0.759,4,808.500,105.844,26.667,0.972,0.941,9.565,0.903,0.947,9.251
