 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,783,255,0,255,255,255,658.365,23.130,658.365,23.130,124.225396744,643,4,33,42,47.840799105,20.839,57.907,0.638,49.396356141,199665,255,NaN,NaN,100,199665,647,46,58.241,24.849470246,2.296,0.436,0.844660194,656,4
2,1287,255,0,255,255,255,753.297,35.156,753.297,35.156,189.722871427,729,6,49,68,71.816299765,22.817,125.526,0.449,75.716576785,328185,255,NaN,NaN,100,328185,731,11,123.690,29.526900241,3.147,0.318,0.779291553,743,6
3,305,255,0,255,255,255,763.903,17.254,763.903,17.254,68.426406871,753,7,20,23,24.639210501,15.761,127.112,0.819,26.248809497,77775,255,NaN,NaN,100,77775,753,9,139.635,16.970562748,1.563,0.640,0.925644917,758,7
4,518,255,0,255,255,255,544.651,21.820,544.651,21.820,89.254833996,530,11,31,23,31.607231741,20.867,174.918,0.817,32.310988843,132090,255,NaN,NaN,100,132090,530,15,158.199,22.277003049,1.515,0.660,0.931654676,544,11
5,420,255,0,255,255,255,785.188,24.336,785.188,24.336,82.669047558,773,11,24,27,31.622352001,16.911,133.400,0.772,33.241540277,107100,255,NaN,NaN,100,107100,773,12,136.219,18.551712528,1.870,0.535,0.908108108,776,11
6,369,255,0,255,255,255,518.473,25.270,518.473,25.270,73.941125497,507,16,23,21,23.644309432,19.871,18.642,0.848,26.627053911,94095,255,NaN,NaN,100,94095,507,31,34.287,21.000000000,1.190,0.840,0.938931298,513,16
7,505,255,0,255,255,255,812.678,28.027,812.678,28.027,90.911688245,798,17,33,23,32.040189877,20.068,0.462,0.768,34.481879299,128775,255,NaN,NaN,100,128775,798,34,16.858,20.858063753,1.597,0.626,0.930875576,807,17
8,391,255,0,255,255,255,492.221,30.794,492.221,30.794,82.911688245,478,19,28,24,32.281078193,15.422,28.265,0.715,32.249030993,99705,255,NaN,NaN,100,99705,478,37,29.745,16.928986628,2.093,0.478,0.892694064,500,19
9,925,255,0,255,255,255,563.059,44.625,563.059,44.625,124.183766184,547,22,31,39,37.425332525,31.469,80.937,0.754,41.785164832,235875,255,NaN,NaN,100,235875,562,22,111.038,31.000000000,1.189,0.841,0.920856147,562,22
10,762,255,0,255,255,255,631.534,40.560,631.534,40.560,108.325901808,618,22,28,37,35.883883851,27.037,99.344,0.816,38.897300678,194310,255,NaN,NaN,100,194310,626,22,107.969,28.000000000,1.327,0.753,0.924196483,626,22
