 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,214,255,0,255,255,255,646.112,13.799,646.112,13.799,55.698484810,638,4,16,18,17.758370948,15.343,100.940,0.867,19.313207916,54570,255,NaN,NaN,100,54570,645,4,111.251,16.000000000,1.157,0.864,0.918454936,645,4
2,235,255,0,255,255,255,630.002,14.806,630.002,14.806,58.769552622,620,5,19,18,19.098321369,15.667,135.590,0.855,20.615528128,59925,255,NaN,NaN,100,59925,620,13,157.166,17.195706083,1.219,0.820,0.916179337,627,5
3,1074,255,0,255,255,255,727.316,17.059,727.316,17.059,137.740115370,703,5,52,27,52.410733095,26.091,2.181,0.711,53.366656257,273870,255,NaN,NaN,100,273870,703,9,167.005,27.000000000,2.009,0.498,0.917948718,709,5
4,1005,255,0,255,255,255,564.798,19.853,564.798,19.853,130.811183182,541,6,47,30,45.403738745,28.183,7.529,0.738,47.675989764,256275,255,NaN,NaN,100,256275,541,17,170.340,29.668090586,1.611,0.621,0.913636364,566,6
5,3906,255,0,255,255,255,687.468,54.793,687.468,54.793,301.119841047,653,8,67,90,89.824581045,55.367,109.756,0.541,103.469802358,996030,255,NaN,NaN,100,996030,655,11,124.765,59.569364928,1.622,0.616,0.820588235,665,8
6,465,255,0,255,255,255,770.463,16.889,770.463,16.889,92.183766184,754,8,34,19,35.472036127,16.691,169.357,0.688,35.846896658,118575,255,NaN,NaN,100,118575,754,9,157.011,18.616126503,2.125,0.471,0.907317073,755,8
7,793,255,0,255,255,255,607.115,23.133,607.115,23.133,111.740115370,588,9,38,29,39.600152070,25.497,154.867,0.798,42.720018727,202215,255,NaN,NaN,100,202215,588,12,147.426,28.460498942,1.553,0.644,0.928028087,599,9
8,924,255,0,255,255,255,808.306,29.383,808.306,29.383,124.325901808,787,14,41,32,43.960458193,26.762,157.173,0.751,46.872166581,235620,255,NaN,NaN,100,235620,789,14,146.310,27.727904288,1.643,0.609,0.935222672,789,14
9,998,255,0,255,255,255,499.918,32.036,499.918,32.036,140.225396744,476,17,50,33,50.642886311,25.091,20.443,0.638,51.478150705,254490,255,NaN,NaN,100,254490,481,46,29.055,29.470127789,2.018,0.495,0.857020180,512,17
10,346,255,0,255,255,255,536.064,29.671,536.064,29.671,70.426406871,526,19,21,23,22.157918961,19.882,125.162,0.877,24.186773245,88230,255,NaN,NaN,100,88230,527,21,119.745,20.506096654,1.114,0.897,0.932614555,535,19
11,751,255,0,255,255,255,643.367,36.055,643.367,36.055,106.568542495,625,22,36,29,36.484813217,26.208,154.338,0.831,39.051248380,191505,255,NaN,NaN,100,191505,627,24,140.194,28.284271247,1.392,0.718,0.932919255,639,22
12,216,255,0,255,255,255,759.657,31.144,759.657,31.144,57.213203436,752,22,17,16,18.702833932,14.705,147.956,0.829,22.022715546,55080,255,NaN,NaN,100,55080,752,24,140.528,16.000000000,1.272,0.786,0.939130435,755,22
13,810,255,0,255,255,255,848.653,38.888,848.653,38.888,118.811183182,829,24,41,31,44.448090905,23.203,153.831,0.721,47.010637094,206550,255,NaN,NaN,100,206550,829,24,150.709,25.038793431,1.916,0.522,0.928899083,829,24
14,226,255,0,255,255,255,743.403,32.429,743.403,32.429,59.941125497,732,25,20,17,18.515694461,15.541,161.705,0.790,21.540659229,57630,255,NaN,NaN,100,57630,732,30,158.199,17.000000000,1.191,0.839,0.904000000,740,25
15,330,255,0,255,255,255,780.315,34.355,780.315,34.355,70.669047558,769,25,23,21,23.142682185,18.156,158.748,0.830,25.079872408,84150,255,NaN,NaN,100,84150,769,28,156.501,19.969207064,1.275,0.785,0.912863071,778,25
16,2528,255,0,255,255,255,577.172,53.570,577.172,53.570,217.965512115,538,26,73,55,70.916613507,45.388,161.771,0.669,77.820305833,644640,255,NaN,NaN,100,644640,539,43,154.093,52.796410046,1.562,0.640,0.862063086,584,26
17,600,255,0,255,255,255,464.672,42.263,464.672,42.263,94.911688245,449,29,31,27,29.639989168,25.774,172.785,0.837,32.572994950,153000,255,NaN,NaN,100,153000,449,36,162.121,26.867910514,1.150,0.870,0.930954228,468,29
18,701,255,0,255,255,255,729.621,46.820,729.621,46.820,102.669047558,714,33,33,28,35.078545582,25.444,148.705,0.836,37.443290454,178755,255,NaN,NaN,100,178755,716,33,145.886,27.610739599,1.379,0.725,0.934666667,716,33
19,833,255,0,255,255,255,520.514,50.217,520.514,50.217,109.053823869,502,34,36,31,34.671341574,30.590,4.983,0.880,37.107950631,212415,255,NaN,NaN,100,212415,502,52,14.036,31.000000000,1.133,0.882,0.949287749,521,34
20,702,255,0,255,255,255,619.329,49.919,619.329,49.919,105.154328933,602,36,37,27,36.740937102,24.327,170.740,0.798,38.275318418,179010,255,NaN,NaN,100,179010,604,39,146.725,25.427120591,1.510,0.662,0.924901186,623,36
21,191,255,0,255,255,255,441.636,45.762,441.636,45.762,55.698484810,433,37,17,17,18.033346966,13.486,27.765,0.774,19.849433241,48705,255,NaN,NaN,100,48705,435,52,49.086,13.555759687,1.337,0.748,0.892523364,447,37
22,662,255,0,255,255,255,765.787,50.360,765.787,50.360,102.669047558,747,39,37,24,39.318971008,21.437,160.764,0.789,40.718546143,168810,255,NaN,NaN,100,168810,747,43,155.323,23.015858223,1.834,0.545,0.947745168,752,39
23,659,255,0,255,255,255,799.438,54.653,799.438,54.653,103.154328933,783,39,31,32,35.656715804,23.532,136.228,0.778,38.013155617,168045,255,NaN,NaN,100,168045,783,47,144.638,25.374060694,1.515,0.660,0.915277778,792,39
24,1092,255,0,255,255,255,832.488,60.101,832.488,60.101,131.053823869,813,41,42,36,43.195329003,32.188,158.672,0.799,46.957427527,278460,255,NaN,NaN,100,278460,813,47,153.435,33.270725518,1.342,0.745,0.932934643,828,41
25,607,255,0,255,255,255,422.587,58.632,422.587,58.632,96.669047558,407,44,30,28,28.607693790,27.016,53.665,0.816,32.802438934,154785,255,NaN,NaN,100,154785,412,71,52.431,28.000000000,1.059,0.944,0.922492401,424,44
26,867,255,0,255,255,255,488.765,63.034,488.765,63.034,113.639610307,470,47,40,30,37.090158644,29.763,171.329,0.844,41.000000000,221085,255,NaN,NaN,100,221085,470,57,167.320,30.000000000,1.246,0.802,0.947023484,480,47
27,2202,255,0,255,255,255,886.728,77.304,886.728,77.304,197.722871427,856,48,62,60,73.119774556,38.344,137.163,0.708,76.694197955,561510,255,NaN,NaN,100,561510,856,56,140.290,43.336852200,1.907,0.524,0.903940887,870,48
28,1185,255,0,255,255,255,452.952,70.892,452.952,70.892,134.124891681,432,50,42,40,40.090854651,37.634,148.532,0.828,42.720018727,302175,255,NaN,NaN,100,302175,438,55,147.426,39.547833422,1.065,0.939,0.934174222,450,50
29,678,255,0,255,255,255,654.839,63.308,654.839,63.308,102.568542495,637,50,35,28,35.775587791,24.130,160.264,0.810,36.359317925,172890,255,NaN,NaN,100,172890,640,52,148.496,25.930676813,1.483,0.674,0.918077183,652,50
30,282,255,0,255,255,255,751.372,64.624,751.372,64.624,65.840620434,740,54,22,20,21.814587483,16.459,145.085,0.817,23.021728866,71910,255,NaN,NaN,100,71910,740,61,145.620,17.677402695,1.325,0.755,0.908212560,748,54
31,706,255,0,255,255,255,394.715,70.824,394.715,70.824,106.225396744,376,55,35,31,34.246268273,26.248,24.682,0.786,35.355339059,180030,255,NaN,NaN,100,180030,376,67,171.870,27.968307856,1.305,0.766,0.928947368,401,55
32,638,255,0,255,255,255,917.409,69.168,917.409,69.168,103.154328933,899,55,34,29,40.005508140,20.305,139.260,0.753,43.416586692,162690,255,NaN,NaN,100,162690,899,57,141.546,21.920310217,1.970,0.508,0.945885841,901,55
33,245,255,0,255,255,255,539.435,67.218,539.435,67.218,59.154328933,529,57,21,20,18.814860080,16.580,154.154,0.880,21.213203436,62475,255,NaN,NaN,100,62475,529,65,171.870,16.263455967,1.135,0.881,0.915887850,538,57
34,695,255,0,255,255,255,730.011,74.723,730.011,74.723,102.083261121,715,60,32,29,31.294997909,28.276,151.024,0.838,35.227829908,177225,255,NaN,NaN,100,177225,720,60,124.592,27.994222093,1.107,0.904,0.939189189,720,60
35,265,255,0,255,255,255,790.651,70.730,790.651,70.730,63.597979746,781,60,20,20,23.316431064,14.471,139.164,0.823,24.413111231,67575,255,NaN,NaN,100,67575,785,60,124.992,16.200000000,1.611,0.621,0.921739130,785,60
36,549,255,0,255,255,255,625.562,72.065,625.562,72.065,91.254833996,610,61,31,24,30.114353537,23.212,179.284,0.828,31.575306808,139995,255,NaN,NaN,100,139995,610,77,10.954,24.000000000,1.297,0.771,0.940874036,624,61
37,379,255,0,255,255,255,771.561,73.038,771.561,73.038,75.254833996,760,62,23,24,24.078092987,20.041,125.307,0.841,26.400757565,96645,255,NaN,NaN,100,96645,763,62,114.624,21.920310217,1.201,0.832,0.923264312,763,62
38,863,255,0,255,255,255,518.916,80.790,518.916,80.790,112.811183182,499,66,39,30,37.837251737,29.040,176.696,0.852,40.261644278,220065,255,NaN,NaN,100,220065,499,78,165.619,30.000000000,1.303,0.768,0.947310648,511,66
39,614,255,0,255,255,255,948.238,81.132,948.238,81.132,101.154328933,933,67,34,28,37.355580463,20.928,147.689,0.754,40.496913463,156570,255,NaN,NaN,100,156570,933,67,147.095,21.355957555,1.785,0.560,0.938120703,933,67
40,1022,255,0,255,255,255,559.565,84.105,559.565,84.105,122.468037432,539,68,41,34,39.310629965,33.102,4.492,0.856,41.976183724,260610,255,NaN,NaN,100,260610,539,89,12.381,34.000000000,1.188,0.842,0.927404719,551,68
41,182,255,0,255,255,255,855.599,78.022,855.599,78.022,51.355339059,847,69,16,17,18.539419050,12.499,129.471,0.867,19.235384062,46410,255,NaN,NaN,100,46410,853,69,117.897,12.727922061,1.483,0.674,0.923857868,853,69
42,922,255,0,255,255,255,817.115,89.450,817.115,89.450,123.396969620,799,70,37,37,41.657948008,28.180,124.722,0.761,44.821869662,235110,255,NaN,NaN,100,235110,802,72,128.660,29.543947393,1.478,0.676,0.912871287,814,70
43,808,255,0,255,255,255,420.748,86.361,420.748,86.361,112.225396744,401,72,40,29,37.703812071,27.286,175.906,0.806,40.199502484,206040,255,NaN,NaN,100,206040,401,86,174.289,27.826464718,1.382,0.724,0.921848260,412,72
