 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart
1,926,255,0,255,255,255,667.834,22.090,667.834,22.090,117.296464556,650,3,35,38,37.684018756,31.287,50.193,0.846,40.816663264,236130,255,NaN,NaN,100,236130,650,33,30.964,32.387737143,1.204,0.830,0.947799386,667,3
2,306,255,0,255,255,255,732.961,13.513,732.961,13.513,67.597979746,721,5,24,18,23.507863190,16.574,164.115,0.842,25.000000000,78030,255,NaN,NaN,100,78030,721,9,163.740,17.245971397,1.418,0.705,0.923076923,728,5
3,1076,255,0,255,255,255,550.811,23.649,550.811,23.649,132.225396744,530,7,44,35,43.832593826,31.255,21.159,0.773,47.010637094,274380,255,NaN,NaN,100,274380,530,31,29.291,32.359162298,1.402,0.713,0.916524702,565,7
4,1225,255,0,255,255,255,761.854,27.628,761.854,27.628,138.468037432,740,10,46,37,47.286268693,32.985,15.883,0.803,49.658836072,312375,255,NaN,NaN,100,312375,740,38,25.017,33.731975244,1.434,0.698,0.928030303,764,10
5,207,255,0,255,255,255,797.138,20.220,797.138,20.220,60.041630560,786,14,24,11,24.420441889,10.793,175.800,0.722,24.331050121,52785,255,NaN,NaN,100,52785,786,17,170.538,11.000000000,2.263,0.442,0.926174497,792,14
6,478,255,0,255,255,255,512.669,25.025,512.669,25.025,98.183766184,492,15,37,20,38.751927184,15.705,9.532,0.623,38.327535793,121890,255,NaN,NaN,100,121890,492,26,15.124,16.904983618,2.467,0.405,0.881105991,522,15
7,2013,255,0,255,255,255,596.130,40.031,596.130,40.031,185.722871427,563,20,68,43,61.517173157,41.664,176.159,0.733,68.183575735,513315,255,NaN,NaN,100,513315,563,40,4.205,43.000000000,1.477,0.677,0.897859054,575,20
8,627,255,0,255,255,255,826.281,32.234,826.281,32.234,101.982756057,808,20,38,25,36.603067418,21.810,164.225,0.758,38.639358173,159885,255,NaN,NaN,100,159885,808,26,169.563,22.293613017,1.678,0.596,0.925461255,813,20
9,471,255,0,255,255,255,725.708,34.033,725.708,34.033,90.669047558,710,21,29,26,32.677306526,18.352,36.024,0.720,35.468295702,120105,255,NaN,NaN,100,120105,712,47,40.426,21.665561422,1.781,0.562,0.918128655,724,21
10,725,255,0,255,255,255,482.479,38.588,482.479,38.588,105.396969620,462,24,39,26,36.608638797,25.215,4.092,0.820,39.623225512,184875,255,NaN,NaN,100,184875,462,42,10.176,26.000000000,1.452,0.689,0.940947437,487,24
11,796,255,0,255,255,255,796.196,40.127,796.196,40.127,109.154328933,777,26,38,28,35.109221859,28.867,0.495,0.840,38.118237105,202980,255,NaN,NaN,100,202980,777,40,175.486,28.000000000,1.216,0.822,0.949314252,787,26
12,2086,255,0,255,255,255,687.085,60.152,687.085,60.152,186.651803616,663,28,48,64,64.371790262,41.260,75.379,0.752,65.306967469,531930,255,NaN,NaN,100,531930,678,92,78.518,43.651893486,1.560,0.641,0.901469317,685,28
13,1162,255,0,255,255,255,520.198,48.097,520.198,48.097,133.396969620,497,32,46,33,46.028832539,32.143,2.845,0.821,47.074409184,296310,255,NaN,NaN,100,296310,497,53,12.265,32.984845005,1.432,0.698,0.946639511,516,32
14,766,255,0,255,255,255,854.492,47.902,854.492,47.902,105.396969620,837,33,34,31,32.859552948,29.681,11.380,0.867,34.928498393,195330,255,NaN,NaN,100,195330,837,45,166.759,30.005768676,1.107,0.903,0.941031941,847,33
15,1726,255,0,255,255,255,642.062,55.524,642.062,55.524,164.610173055,613,34,56,43,56.606929628,38.822,16.235,0.800,59.615434243,440130,255,NaN,NaN,100,440130,613,65,22.694,41.792638456,1.458,0.686,0.935501355,644,34
16,1064,255,0,255,255,255,728.448,57.652,728.448,57.652,133.053823869,706,39,43,36,44.911504419,30.164,21.777,0.755,47.507894081,271320,255,NaN,NaN,100,271320,708,71,30.343,32.071826010,1.489,0.672,0.916056823,738,39
17,712,255,0,255,255,255,560.779,54.063,560.779,54.063,112.225396744,542,40,40,27,39.627307298,22.877,162.043,0.710,42.941821107,181560,255,NaN,NaN,100,181560,544,43,152.241,26.177249811,1.732,0.577,0.897856242,559,40
18,213,255,0,255,255,255,880.683,47.012,880.683,47.012,59.455844123,871,40,21,14,21.621413480,12.543,167.673,0.757,22.472205054,54315,255,NaN,NaN,100,54315,871,40,159.146,12.747548784,1.724,0.580,0.910256410,871,40
